Timeslot,Kp Index,CME Count,Average CME speed,Fastest CME speed,Latitude of Fastest CME,Longitude of Fastest CME,Half Angle of Fastest CME,Fastest CME Type,Flare Count,Strong Flare Count,Average Flare Length,HSS Count,IPS Count
2021-01-01 00:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-01 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-01 06:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-01 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-01 12:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-01 15:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-01-01 18:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-01 21:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-02 00:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-02 03:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-02 06:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-02 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-02 12:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-02 15:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-02 18:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-02 21:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-03 00:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-03 03:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-03 06:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-03 09:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-03 12:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-03 15:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-03 18:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-03 21:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-04 00:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-04 03:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-04 06:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-04 09:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-04 12:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-04 15:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-04 18:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-04 21:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-05 00:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-01-05 03:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-05 06:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-05 09:00:00+00:00,0.667,1,626.0,626.0,-26.0,44.0,30.0,C,0,0,,1,0
2021-01-05 12:00:00+00:00,4.0,0,,,,,,,0,0,,0,1
2021-01-05 15:00:00+00:00,2.667,0,,,,,,,0,0,,0,0
2021-01-05 18:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-01-05 21:00:00+00:00,3.667,0,,,,,,,0,0,,0,0
2021-01-06 00:00:00+00:00,3.0,0,,,,,,,0,0,,0,0
2021-01-06 03:00:00+00:00,3.0,0,,,,,,,0,0,,0,0
2021-01-06 06:00:00+00:00,3.667,0,,,,,,,0,0,,0,0
2021-01-06 09:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-01-06 12:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-01-06 15:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-01-06 18:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-01-06 21:00:00+00:00,1.333,1,372.0,372.0,-22.0,15.0,25.0,S,0,0,,0,0
2021-01-07 00:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-01-07 03:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-01-07 06:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-07 09:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-07 12:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-07 15:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-07 18:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-01-07 21:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-01-08 00:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-08 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-08 06:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-08 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-08 12:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-08 15:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-08 18:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-08 21:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-09 00:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-09 03:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-01-09 06:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-09 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-09 12:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-09 15:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-09 18:00:00+00:00,0.0,2,403.5,529.0,15.0,44.0,31.0,C,0,0,,0,0
2021-01-09 21:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-10 00:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-10 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-10 06:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-10 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-10 12:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-10 15:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-10 18:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-10 21:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-11 00:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-11 03:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-11 06:00:00+00:00,0.333,0,,,,,,,0,0,,1,0
2021-01-11 09:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-01-11 12:00:00+00:00,3.333,0,,,,,,,0,0,,0,0
2021-01-11 15:00:00+00:00,3.667,0,,,,,,,0,0,,0,0
2021-01-11 18:00:00+00:00,3.333,0,,,,,,,0,0,,0,0
2021-01-11 21:00:00+00:00,4.0,0,,,,,,,0,0,,0,0
2021-01-12 00:00:00+00:00,3.667,0,,,,,,,0,0,,0,0
2021-01-12 03:00:00+00:00,3.0,0,,,,,,,0,0,,0,0
2021-01-12 06:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-01-12 09:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-01-12 12:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-01-12 15:00:00+00:00,1.0,1,430.0,430.0,-15.0,58.0,33.0,S,0,0,,0,0
2021-01-12 18:00:00+00:00,1.0,1,326.0,326.0,16.0,36.0,12.0,S,0,0,,0,0
2021-01-12 21:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-13 00:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-13 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-13 06:00:00+00:00,0.333,1,240.0,240.0,-13.6,-178.7,17.5,S,0,0,,0,0
2021-01-13 09:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-13 12:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-01-13 15:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-13 18:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-13 21:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-14 00:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-14 03:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-14 06:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-14 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-14 12:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-14 15:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-14 18:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-14 21:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-15 00:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-01-15 03:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-15 06:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-15 09:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-15 12:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-15 15:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-15 18:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-15 21:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-16 00:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-16 03:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-16 06:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-16 09:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-16 12:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-16 15:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-16 18:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-16 21:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-17 00:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-17 03:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-01-17 06:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-17 09:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-17 12:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-17 15:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-17 18:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-17 21:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-18 00:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-18 03:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-01-18 06:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-18 09:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-18 12:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-18 15:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-18 18:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-01-18 21:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-01-19 00:00:00+00:00,2.667,0,,,,,,,0,0,,0,0
2021-01-19 03:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-01-19 06:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-19 09:00:00+00:00,1.0,1,173.0,173.0,4.0,38.0,22.0,S,0,0,,0,0
2021-01-19 12:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-01-19 15:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-19 18:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-01-19 21:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-20 00:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-20 03:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-20 06:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-01-20 09:00:00+00:00,1.667,0,,,,,,,0,0,,1,0
2021-01-20 12:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-01-20 15:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-01-20 18:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-20 21:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-21 00:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-21 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-21 06:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-21 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-21 12:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-21 15:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-21 18:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-21 21:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-22 00:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-22 03:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-22 06:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-22 09:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-22 12:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-22 15:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-22 18:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-22 21:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-23 00:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-23 03:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-23 06:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-23 09:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-23 12:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-23 15:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-23 18:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-01-23 21:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-01-24 00:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-24 03:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-01-24 06:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-24 09:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-24 12:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-01-24 15:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-01-24 18:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-01-24 21:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-01-25 00:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-01-25 03:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-01-25 06:00:00+00:00,3.333,0,,,,,,,0,0,,1,0
2021-01-25 09:00:00+00:00,3.333,0,,,,,,,0,0,,0,0
2021-01-25 12:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-01-25 15:00:00+00:00,2.667,0,,,,,,,0,0,,0,0
2021-01-25 18:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-01-25 21:00:00+00:00,4.667,0,,,,,,,0,0,,0,0
2021-01-26 00:00:00+00:00,3.667,0,,,,,,,0,0,,0,0
2021-01-26 03:00:00+00:00,4.0,0,,,,,,,0,0,,0,0
2021-01-26 06:00:00+00:00,1.667,1,345.0,345.0,-9.0,45.0,24.5,S,0,0,,0,0
2021-01-26 09:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-26 12:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-01-26 15:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-01-26 18:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-01-26 21:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-01-27 00:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-01-27 03:00:00+00:00,3.333,0,,,,,,,0,0,,0,0
2021-01-27 06:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-01-27 09:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-01-27 12:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-01-27 15:00:00+00:00,2.667,0,,,,,,,0,0,,0,0
2021-01-27 18:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-27 21:00:00+00:00,3.0,0,,,,,,,0,0,,0,0
2021-01-28 00:00:00+00:00,3.0,0,,,,,,,0,0,,0,0
2021-01-28 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-28 06:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-28 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-28 12:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-28 15:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-28 18:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-28 21:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-29 00:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-29 03:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-29 06:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-01-29 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-29 12:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-29 15:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-29 18:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-29 21:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-30 00:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-30 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-30 06:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-30 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-30 12:00:00+00:00,0.333,1,246.0,246.0,-9.0,50.0,29.0,S,0,0,,0,0
2021-01-30 15:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-30 18:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-01-30 21:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-31 00:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-01-31 03:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-31 06:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-31 09:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-31 12:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-31 15:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-31 18:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-01-31 21:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-02-01 00:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-02-01 03:00:00+00:00,2.0,1,378.0,378.0,-11.0,-20.0,10.0,S,0,0,,0,0
2021-02-01 06:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-02-01 09:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-02-01 12:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-02-01 15:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-02-01 18:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-02-01 21:00:00+00:00,2.0,0,,,,,,,0,0,,1,0
2021-02-02 00:00:00+00:00,4.0,0,,,,,,,0,0,,0,0
2021-02-02 03:00:00+00:00,4.0,0,,,,,,,0,0,,0,0
2021-02-02 06:00:00+00:00,3.667,0,,,,,,,0,0,,0,0
2021-02-02 09:00:00+00:00,2.667,0,,,,,,,0,0,,0,0
2021-02-02 12:00:00+00:00,3.667,0,,,,,,,0,0,,0,0
2021-02-02 15:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-02-02 18:00:00+00:00,0.667,0,,,,,,,0,0,,1,0
2021-02-02 21:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-02-03 00:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-02-03 03:00:00+00:00,3.0,0,,,,,,,0,0,,0,0
2021-02-03 06:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-02-03 09:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-02-03 12:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-02-03 15:00:00+00:00,2.667,0,,,,,,,0,0,,0,0
2021-02-03 18:00:00+00:00,4.0,0,,,,,,,0,0,,0,0
2021-02-03 21:00:00+00:00,2.667,0,,,,,,,0,0,,0,0
2021-02-04 00:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-02-04 03:00:00+00:00,3.0,0,,,,,,,0,0,,0,0
2021-02-04 06:00:00+00:00,2.333,1,276.0,276.0,-17.0,45.0,5.0,S,0,0,,0,0
2021-02-04 09:00:00+00:00,1.667,1,329.0,329.0,4.0,75.0,23.0,S,0,0,,0,0
2021-02-04 12:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-02-04 15:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-02-04 18:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-02-04 21:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-02-05 00:00:00+00:00,2.667,0,,,,,,,0,0,,0,0
2021-02-05 03:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-02-05 06:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-02-05 09:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-02-05 12:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-02-05 15:00:00+00:00,0.667,1,259.0,259.0,1.0,39.0,19.0,S,0,0,,0,0
2021-02-05 18:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-02-05 21:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-02-06 00:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-02-06 03:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-02-06 06:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-02-06 09:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-02-06 12:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-02-06 15:00:00+00:00,3.333,0,,,,,,,0,0,,1,0
2021-02-06 18:00:00+00:00,3.333,0,,,,,,,0,0,,0,0
2021-02-06 21:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-02-07 00:00:00+00:00,4.333,1,250.0,250.0,26.0,-109.0,29.0,S,0,0,,0,0
2021-02-07 03:00:00+00:00,4.667,1,298.0,298.0,26.0,-122.0,22.0,S,0,0,,0,0
2021-02-07 06:00:00+00:00,3.667,0,,,,,,,0,0,,0,0
2021-02-07 09:00:00+00:00,3.667,0,,,,,,,0,0,,0,0
2021-02-07 12:00:00+00:00,3.0,0,,,,,,,0,0,,0,0
2021-02-07 15:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-02-07 18:00:00+00:00,1.667,1,218.0,218.0,9.0,52.0,20.0,S,0,0,,0,0
2021-02-07 21:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-02-08 00:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-02-08 03:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-02-08 06:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-02-08 09:00:00+00:00,1.333,1,460.0,460.0,11.0,58.0,16.0,S,0,0,,0,0
2021-02-08 12:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-02-08 15:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-02-08 18:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-02-08 21:00:00+00:00,3.0,1,224.0,224.0,-11.0,104.0,23.0,S,0,0,,0,0
2021-02-09 00:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-02-09 03:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-02-09 06:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
2021-02-09 09:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-02-09 12:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-02-09 15:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-02-09 18:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-02-09 21:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-02-10 00:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-02-10 03:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-02-10 06:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-02-10 09:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-02-10 12:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-02-10 15:00:00+00:00,0.667,1,151.0,151.0,-16.0,15.0,22.0,S,0,0,,0,0
2021-02-10 18:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-02-10 21:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-02-11 00:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-02-11 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-02-11 06:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-02-11 09:00:00+00:00,1.0,1,278.0,278.0,9.0,-87.0,21.0,S,0,0,,0,0
2021-02-11 12:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-02-11 15:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-02-11 18:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-02-11 21:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-02-12 00:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-02-12 03:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-02-12 06:00:00+00:00,0.333,0,,,,,,,0,0,,0,0
2021-02-12 09:00:00+00:00,0.0,0,,,,,,,0,0,,0,0
2021-02-12 12:00:00+00:00,1.0,0,,,,,,,0,0,,0,0
2021-02-12 15:00:00+00:00,2.333,1,250.0,250.0,15.0,52.0,10.0,S,0,0,,0,0
2021-02-12 18:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-02-12 21:00:00+00:00,2.667,1,205.92,205.92,8.0,57.0,22.0,S,0,0,,0,0
2021-02-13 00:00:00+00:00,3.0,0,,,,,,,0,0,,1,0
2021-02-13 03:00:00+00:00,3.0,0,,,,,,,0,0,,0,0
2021-02-13 06:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-02-13 09:00:00+00:00,4.333,0,,,,,,,0,0,,0,0
2021-02-13 12:00:00+00:00,2.667,0,,,,,,,0,0,,0,0
2021-02-13 15:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-02-13 18:00:00+00:00,0.667,0,,,,,,,0,0,,0,0
2021-02-13 21:00:00+00:00,2.333,0,,,,,,,0,0,,0,0
2021-02-14 00:00:00+00:00,1.333,0,,,,,,,0,0,,0,0
2021-02-14 03:00:00+00:00,1.667,0,,,,,,,0,0,,0,0
2021-02-14 06:00:00+00:00,2.0,0,,,,,,,0,0,,0,0
